;Date;Index;Value
1;25/07/2017;Abertura;0.115203
2;26/07/2017;Abertura;0.105893
3;27/07/2017;Abertura;0.105108
4;28/07/2017;Abertura;0.107632
5;29/07/2017;Abertura;0.104782
6;30/07/2017;Abertura;0.107935
7;31/07/2017;Abertura;0.106828
8;01/08/2017;Abertura;0.104595
9;02/08/2017;Abertura;0.099721
10;03/08/2017;Abertura;0.100328
11;04/08/2017;Abertura;0.106685
12;05/08/2017;Abertura;0.107418
13;06/08/2017;Abertura;0.129293
14;07/08/2017;Abertura;0.133958
15;08/08/2017;Abertura;0.148998
16;09/08/2017;Abertura;0.224748
17;10/08/2017;Abertura;0.251827
18;11/08/2017;Abertura;0.348785
19;12/08/2017;Abertura;0.392193
20;13/08/2017;Abertura;0.445990
21;14/08/2017;Abertura;0.872918
22;15/08/2017;Abertura;1.327090
23;16/08/2017;Abertura;1.119690
24;17/08/2017;Abertura;1.436970
25;18/08/2017;Abertura;1.925190
26;19/08/2017;Abertura;2.334400
27;20/08/2017;Abertura;2.108210
28;21/08/2017;Abertura;2.430750
29;22/08/2017;Abertura;2.724450
30;23/08/2017;Abertura;2.473970
31;24/08/2017;Abertura;2.627360
32;25/08/2017;Abertura;2.390570
33;26/08/2017;Abertura;2.530380
34;27/08/2017;Abertura;2.179970
35;28/08/2017;Abertura;2.021490
36;29/08/2017;Abertura;2.106250
37;30/08/2017;Abertura;2.281940
38;31/08/2017;Abertura;2.328230
39;01/09/2017;Abertura;2.201690
40;02/09/2017;Abertura;2.500000
41;03/09/2017;Abertura;1.925480
42;04/09/2017;Abertura;1.576650
43;05/09/2017;Abertura;1.032510
44;06/09/2017;Abertura;0.990521
45;07/09/2017;Abertura;1.034340
46;08/09/2017;Abertura;1.398040
47;09/09/2017;Abertura;1.009200
48;10/09/2017;Abertura;0.982078
49;11/09/2017;Abertura;0.949186
50;12/09/2017;Abertura;1.033480
51;13/09/2017;Abertura;1.042900
52;14/09/2017;Abertura;0.937870
53;15/09/2017;Abertura;0.683305
54;16/09/2017;Abertura;0.808056
55;17/09/2017;Abertura;0.803423
56;18/09/2017;Abertura;0.789565
57;19/09/2017;Abertura;0.907398
58;20/09/2017;Abertura;0.815032
59;21/09/2017;Abertura;0.764013
60;22/09/2017;Abertura;0.698871
61;23/09/2017;Abertura;0.717196
62;24/09/2017;Abertura;0.775804
63;25/09/2017;Abertura;0.784244
64;26/09/2017;Abertura;0.918922
65;27/09/2017;Abertura;0.855698
66;28/09/2017;Abertura;1.148430
67;29/09/2017;Abertura;1.366980
68;30/09/2017;Abertura;1.270000
69;01/10/2017;Abertura;1.284180
70;02/10/2017;Abertura;1.526620
71;03/10/2017;Abertura;1.967830
72;04/10/2017;Abertura;1.851500
73;05/10/2017;Abertura;1.634990
74;06/10/2017;Abertura;1.677310
75;07/10/2017;Abertura;1.605260
76;08/10/2017;Abertura;1.576180
77;09/10/2017;Abertura;1.207710
78;10/10/2017;Abertura;1.431070
79;11/10/2017;Abertura;1.399440
80;12/10/2017;Abertura;1.429960
81;13/10/2017;Abertura;1.336510
82;14/10/2017;Abertura;1.469320
83;15/10/2017;Abertura;1.495130
84;16/10/2017;Abertura;1.555990
85;17/10/2017;Abertura;1.437680
86;18/10/2017;Abertura;1.393510
87;19/10/2017;Abertura;1.328680
88;20/10/2017;Abertura;1.283260
89;21/10/2017;Abertura;1.237350
90;22/10/2017;Abertura;1.255300
91;23/10/2017;Abertura;1.231360
92;24/10/2017;Abertura;1.176930
93;25/10/2017;Abertura;1.243410
94;26/10/2017;Abertura;1.260970
95;27/10/2017;Abertura;1.208750
96;28/10/2017;Abertura;1.180920
97;29/10/2017;Abertura;1.178370
98;30/10/2017;Abertura;1.233360
99;31/10/2017;Abertura;1.335950
100;01/11/2017;Abertura;1.335160
101;02/11/2017;Abertura;1.260250
102;03/11/2017;Abertura;1.294560
103;04/11/2017;Abertura;1.455980
104;05/11/2017;Abertura;1.637190
105;06/11/2017;Abertura;1.528790
106;07/11/2017;Abertura;1.569090
107;08/11/2017;Abertura;1.799070
108;09/11/2017;Abertura;2.053140
109;10/11/2017;Abertura;2.007730
110;11/11/2017;Abertura;1.786280
111;12/11/2017;Abertura;1.668890
112;13/11/2017;Abertura;1.526010
113;14/11/2017;Abertura;1.689280
114;15/11/2017;Abertura;1.587770
115;16/11/2017;Abertura;1.556190
116;17/11/2017;Abertura;1.580050
117;18/11/2017;Abertura;1.511360
118;19/11/2017;Abertura;1.673360
119;20/11/2017;Abertura;1.625590
120;21/11/2017;Abertura;1.658170
121;22/11/2017;Abertura;1.590490
122;23/11/2017;Abertura;1.610600
123;24/11/2017;Abertura;1.569530
124;25/11/2017;Abertura;1.716970
125;26/11/2017;Abertura;1.894740
126;27/11/2017;Abertura;1.870830
127;28/11/2017;Abertura;1.958850
128;29/11/2017;Abertura;1.924340
129;30/11/2017;Abertura;1.761440
130;01/12/2017;Abertura;1.996950
131;02/12/2017;Abertura;2.077060
132;03/12/2017;Abertura;2.085410
133;04/12/2017;Abertura;2.258090
134;05/12/2017;Abertura;2.501810
135;06/12/2017;Abertura;2.580430
136;07/12/2017;Abertura;2.549400
137;08/12/2017;Abertura;2.766100
138;09/12/2017;Abertura;2.826020
139;10/12/2017;Abertura;2.661340
140;11/12/2017;Abertura;2.513020
141;12/12/2017;Abertura;2.726450
142;13/12/2017;Abertura;2.687080
143;14/12/2017;Abertura;2.773440
144;15/12/2017;Abertura;3.156700
145;16/12/2017;Abertura;4.168470
146;17/12/2017;Abertura;4.669340
147;18/12/2017;Abertura;5.792400
148;19/12/2017;Abertura;5.647000
149;20/12/2017;Abertura;5.788630
150;21/12/2017;Abertura;5.184910
151;22/12/2017;Abertura;5.205460
152;23/12/2017;Abertura;4.394960
153;24/12/2017;Abertura;4.741840
154;25/12/2017;Abertura;5.308580
155;26/12/2017;Abertura;6.559280
156;27/12/2017;Abertura;9.254260
157;28/12/2017;Abertura;10.126300
158;29/12/2017;Abertura;9.318620
159;30/12/2017;Abertura;8.713770
160;31/12/2017;Abertura;7.763310
161;01/01/2018;Abertura;8.629530
162;02/01/2018;Abertura;8.457700
163;03/01/2018;Abertura;8.770140
164;04/01/2018;Abertura;9.445840
165;05/01/2018;Abertura;9.145680
166;06/01/2018;Abertura;14.868900
167;07/01/2018;Abertura;22.769100
168;08/01/2018;Abertura;18.646500
169;09/01/2018;Abertura;18.174000
170;10/01/2018;Abertura;17.707899
171;11/01/2018;Abertura;17.566601
172;12/01/2018;Abertura;21.475800
173;13/01/2018;Abertura;22.345301
174;14/01/2018;Abertura;22.253500
175;15/01/2018;Abertura;20.800400
176;16/01/2018;Abertura;19.634001
177;17/01/2018;Abertura;13.623000
178;18/01/2018;Abertura;14.250600
179;19/01/2018;Abertura;14.310600
180;20/01/2018;Abertura;15.034200
181;21/01/2018;Abertura;16.248899
182;22/01/2018;Abertura;14.198700
183;23/01/2018;Abertura;13.001500
184;24/01/2018;Abertura;13.190600
185;25/01/2018;Abertura;13.760500
186;26/01/2018;Abertura;13.210900
187;27/01/2018;Abertura;13.233200
188;28/01/2018;Abertura;13.301700
189;29/01/2018;Abertura;13.545400
190;30/01/2018;Abertura;12.773600
191;31/01/2018;Abertura;11.268300
192;01/02/2018;Abertura;11.178300
193;02/02/2018;Abertura;9.407960
194;03/02/2018;Abertura;9.696660
195;04/02/2018;Abertura;9.745640
196;05/02/2018;Abertura;8.427530
197;06/02/2018;Abertura;6.806270
198;07/02/2018;Abertura;8.315280
199;08/02/2018;Abertura;8.093720
200;09/02/2018;Abertura;8.606660
201;10/02/2018;Abertura;9.732730
202;11/02/2018;Abertura;9.200870
203;12/02/2018;Abertura;8.711450
204;13/02/2018;Abertura;9.317670
205;14/02/2018;Abertura;9.015910
206;15/02/2018;Abertura;10.390700
207;16/02/2018;Abertura;10.914900
208;17/02/2018;Abertura;11.076500
209;18/02/2018;Abertura;11.692600
210;19/02/2018;Abertura;10.666800
211;20/02/2018;Abertura;11.091300
212;21/02/2018;Abertura;9.877670
213;22/02/2018;Abertura;9.404740
214;23/02/2018;Abertura;8.873400
215;24/02/2018;Abertura;9.687520
216;25/02/2018;Abertura;9.153240
217;26/02/2018;Abertura;9.369260
218;27/02/2018;Abertura;9.965530
219;28/02/2018;Abertura;10.694900
220;01/03/2018;Abertura;10.448200
221;02/03/2018;Abertura;10.456900
222;03/03/2018;Abertura;10.285700
223;04/03/2018;Abertura;10.207200
224;05/03/2018;Abertura;10.403800
225;06/03/2018;Abertura;10.154800
226;07/03/2018;Abertura;9.395290
227;08/03/2018;Abertura;9.035680
228;09/03/2018;Abertura;8.261370
229;10/03/2018;Abertura;8.267120
230;11/03/2018;Abertura;7.648750
231;12/03/2018;Abertura;8.299110
232;13/03/2018;Abertura;7.998960
233;14/03/2018;Abertura;10.130000
234;15/03/2018;Abertura;8.944560
235;16/03/2018;Abertura;9.132510
236;17/03/2018;Abertura;9.198960
237;18/03/2018;Abertura;8.957420
238;19/03/2018;Abertura;9.090000
239;20/03/2018;Abertura;8.987180
240;21/03/2018;Abertura;9.166540
241;22/03/2018;Abertura;10.028500
242;23/03/2018;Abertura;10.049800
243;24/03/2018;Abertura;11.706100
244;25/03/2018;Abertura;13.135200
245;26/03/2018;Abertura;12.913500
246;27/03/2018;Abertura;12.118900
247;28/03/2018;Abertura;11.519200
248;29/03/2018;Abertura;11.696100
249;30/03/2018;Abertura;10.169200
250;31/03/2018;Abertura;10.392900
251;01/04/2018;Abertura;11.151900
252;02/04/2018;Abertura;11.065100
253;03/04/2018;Abertura;12.644600
254;04/04/2018;Abertura;13.292600
255;05/04/2018;Abertura;12.198500
256;06/04/2018;Abertura;12.492700
257;07/04/2018;Abertura;12.266800
258;08/04/2018;Abertura;12.512500
259;09/04/2018;Abertura;12.120800
260;10/04/2018;Abertura;11.905500
261;11/04/2018;Abertura;12.041600
262;12/04/2018;Abertura;12.423400
263;13/04/2018;Abertura;13.152500
264;14/04/2018;Abertura;13.454700
265;15/04/2018;Abertura;13.297800
266;16/04/2018;Abertura;13.047300
267;17/04/2018;Abertura;12.226400
268;18/04/2018;Abertura;11.793900
269;19/04/2018;Abertura;12.262900
270;20/04/2018;Abertura;12.353000
271;21/04/2018;Abertura;12.569400
272;22/04/2018;Abertura;13.354300
273;23/04/2018;Abertura;12.877700
274;24/04/2018;Abertura;13.648200
275;25/04/2018;Abertura;15.212000
276;26/04/2018;Abertura;13.347200
277;27/04/2018;Abertura;14.646900
278;28/04/2018;Abertura;14.283100
279;29/04/2018;Abertura;15.164200
280;30/04/2018;Abertura;15.062700
281;01/05/2018;Abertura;14.314600
282;02/05/2018;Abertura;14.170200
283;03/05/2018;Abertura;14.441600
284;04/05/2018;Abertura;14.628000
285;05/05/2018;Abertura;14.319300
286;06/05/2018;Abertura;14.362300
287;07/05/2018;Abertura;13.939000
288;08/05/2018;Abertura;13.704600
289;09/05/2018;Abertura;13.524500
290;10/05/2018;Abertura;14.675000
291;11/05/2018;Abertura;13.880500
292;12/05/2018;Abertura;12.972700
293;13/05/2018;Abertura;13.008000
294;14/05/2018;Abertura;13.158300
295;15/05/2018;Abertura;12.853900
296;16/05/2018;Abertura;12.558100
297;17/05/2018;Abertura;12.315600
298;18/05/2018;Abertura;12.361400
299;19/05/2018;Abertura;15.134600
300;20/05/2018;Abertura;14.350200
301;21/05/2018;Abertura;14.125400
302;22/05/2018;Abertura;14.570900
303;23/05/2018;Abertura;13.852900
304;24/05/2018;Abertura;12.610000
305;25/05/2018;Abertura;13.032600
306;26/05/2018;Abertura;12.963000
307;27/05/2018;Abertura;12.785700
308;28/05/2018;Abertura;12.599600
309;29/05/2018;Abertura;11.955500
310;30/05/2018;Abertura;12.608400
311;31/05/2018;Abertura;12.561800
312;01/06/2018;Abertura;14.251700
313;02/06/2018;Abertura;14.319200
314;03/06/2018;Abertura;14.681900
315;04/06/2018;Abertura;14.675600
316;05/06/2018;Abertura;14.253900
317;06/06/2018;Abertura;15.599000
318;07/06/2018;Abertura;17.266500
319;08/06/2018;Abertura;16.349501
320;09/06/2018;Abertura;16.311899
321;10/06/2018;Abertura;15.928600
322;11/06/2018;Abertura;14.135500
323;12/06/2018;Abertura;15.524700
324;13/06/2018;Abertura;15.296900
325;14/06/2018;Abertura;14.640300
326;15/06/2018;Abertura;14.882000
327;16/06/2018;Abertura;14.936300
328;17/06/2018;Abertura;15.779000
329;18/06/2018;Abertura;16.621700
330;19/06/2018;Abertura;16.780100
331;20/06/2018;Abertura;16.760799
332;21/06/2018;Abertura;16.072201
333;22/06/2018;Abertura;17.071400
334;23/06/2018;Abertura;15.601700
335;24/06/2018;Abertura;15.570900
336;25/06/2018;Abertura;14.457000
337;26/06/2018;Abertura;14.932900
338;27/06/2018;Abertura;14.067200
339;28/06/2018;Abertura;14.030900
340;29/06/2018;Abertura;14.174300
341;30/06/2018;Abertura;14.549100
342;01/07/2018;Abertura;14.676200
343;02/07/2018;Abertura;14.397700
344;03/07/2018;Abertura;14.563400
345;04/07/2018;Abertura;14.226200
346;05/07/2018;Abertura;14.039600
347;06/07/2018;Abertura;13.976100
348;07/07/2018;Abertura;13.540900
349;08/07/2018;Abertura;14.397900
350;09/07/2018;Abertura;14.038400
351;10/07/2018;Abertura;13.614400
352;11/07/2018;Abertura;12.824900
353;12/07/2018;Abertura;12.691900
354;13/07/2018;Abertura;12.093500
355;14/07/2018;Abertura;12.193000
356;15/07/2018;Abertura;12.088300
357;16/07/2018;Abertura;12.309900
358;17/07/2018;Abertura;13.357900
359;18/07/2018;Abertura;13.739900
360;19/07/2018;Abertura;12.825100
361;20/07/2018;Abertura;12.918500
362;21/07/2018;Abertura;12.074700
363;22/07/2018;Abertura;12.188800
364;23/07/2018;Abertura;12.136800
365;24/07/2018;Abertura;12.022200
366;25/07/2018;Abertura;12.087000
367;26/07/2018;Abertura;12.921500
368;27/07/2018;Abertura;13.392500
369;28/07/2018;Abertura;14.025600
370;29/07/2018;Abertura;14.598100
371;30/07/2018;Abertura;13.947700
372;31/07/2018;Abertura;13.211100
373;01/08/2018;Abertura;13.769600
374;02/08/2018;Abertura;13.630800
375;03/08/2018;Abertura;14.088000
376;04/08/2018;Abertura;14.112700
377;05/08/2018;Abertura;13.858700
378;06/08/2018;Abertura;13.687600
379;07/08/2018;Abertura;13.658500
380;08/08/2018;Abertura;13.128900
381;09/08/2018;Abertura;12.161600
382;10/08/2018;Abertura;12.768100
383;11/08/2018;Abertura;12.110600
384;12/08/2018;Abertura;11.687600
385;13/08/2018;Abertura;11.771200
386;14/08/2018;Abertura;10.304500
387;15/08/2018;Abertura;9.407960
388;16/08/2018;Abertura;9.530520
389;17/08/2018;Abertura;9.782300
390;18/08/2018;Abertura;10.784900
391;19/08/2018;Abertura;9.921420
392;20/08/2018;Abertura;10.141700
393;21/08/2018;Abertura;9.680340
394;22/08/2018;Abertura;9.735940
395;23/08/2018;Abertura;9.498950
396;24/08/2018;Abertura;9.763520
397;25/08/2018;Abertura;10.193300
398;26/08/2018;Abertura;10.114200
399;27/08/2018;Abertura;10.219000
400;28/08/2018;Abertura;11.160700
401;29/08/2018;Abertura;11.471000
402;30/08/2018;Abertura;11.169200
403;31/08/2018;Abertura;10.760200
404;01/09/2018;Abertura;11.026600
405;02/09/2018;Abertura;11.433400
406;03/09/2018;Abertura;11.345900
407;04/09/2018;Abertura;11.310400
408;05/09/2018;Abertura;11.409800
409;06/09/2018;Abertura;10.053500
410;07/09/2018;Abertura;10.264800
411;08/09/2018;Abertura;10.032800
412;09/09/2018;Abertura;9.548720
413;10/09/2018;Abertura;9.576010
414;11/09/2018;Abertura;9.521990
415;12/09/2018;Abertura;9.385550
416;13/09/2018;Abertura;9.224550
417;14/09/2018;Abertura;9.636820
418;15/09/2018;Abertura;9.904640
419;16/09/2018;Abertura;10.116400
420;17/09/2018;Abertura;9.949730
421;18/09/2018;Abertura;9.390570
422;19/09/2018;Abertura;9.556710
423;20/09/2018;Abertura;9.633700
424;21/09/2018;Abertura;10.060400
425;22/09/2018;Abertura;10.419600
426;23/09/2018;Abertura;10.272900
427;24/09/2018;Abertura;10.291400
428;25/09/2018;Abertura;10.034200
429;26/09/2018;Abertura;9.781010
430;27/09/2018;Abertura;9.736240
431;28/09/2018;Abertura;10.042900
432;29/09/2018;Abertura;9.956690
433;30/09/2018;Abertura;10.003400
434;01/10/2018;Abertura;10.009700
435;02/10/2018;Abertura;9.936140
436;03/10/2018;Abertura;10.328600
437;04/10/2018;Abertura;10.286600
438;05/10/2018;Abertura;10.251300
439;06/10/2018;Abertura;10.645100
440;07/10/2018;Abertura;10.399200
441;08/10/2018;Abertura;10.532100
442;09/10/2018;Abertura;10.535900
443;10/10/2018;Abertura;10.359000
444;11/10/2018;Abertura;10.309700
445;12/10/2018;Abertura;9.280740
446;13/10/2018;Abertura;9.492060
447;14/10/2018;Abertura;9.546360
448;15/10/2018;Abertura;9.481230
449;16/10/2018;Abertura;10.321300
450;17/10/2018;Abertura;10.025600
451;18/10/2018;Abertura;9.925040
452;19/10/2018;Abertura;9.717670
453;20/10/2018;Abertura;9.757280
454;21/10/2018;Abertura;9.757730
455;22/10/2018;Abertura;9.721410
456;23/10/2018;Abertura;9.702760
457;24/10/2018;Abertura;9.782310
458;25/10/2018;Abertura;9.733690
459;26/10/2018;Abertura;9.675560
460;27/10/2018;Abertura;9.701570
461;28/10/2018;Abertura;9.674390
462;29/10/2018;Abertura;9.639890
463;30/10/2018;Abertura;9.404620
464;31/10/2018;Abertura;9.400720
465;01/11/2018;Abertura;9.371310
466;02/11/2018;Abertura;9.530710
467;03/11/2018;Abertura;9.585240
468;04/11/2018;Abertura;9.531920
469;05/11/2018;Abertura;9.589280
470;06/11/2018;Abertura;9.708670
471;07/11/2018;Abertura;9.802220
472;08/11/2018;Abertura;9.812230
473;09/11/2018;Abertura;9.641300
474;10/11/2018;Abertura;9.546900
475;11/11/2018;Abertura;9.566400
476;12/11/2018;Abertura;9.485970
477;13/11/2018;Abertura;9.370840
478;14/11/2018;Abertura;9.219170
479;15/11/2018;Abertura;8.414630
480;16/11/2018;Abertura;8.183080
481;17/11/2018;Abertura;7.897440
482;18/11/2018;Abertura;7.738500
483;19/11/2018;Abertura;7.999460
484;20/11/2018;Abertura;6.612420
485;21/11/2018;Abertura;5.798330
486;22/11/2018;Abertura;6.207130
487;23/11/2018;Abertura;5.735730
488;24/11/2018;Abertura;5.556860
489;25/11/2018;Abertura;5.085010
490;26/11/2018;Abertura;5.179300
491;27/11/2018;Abertura;4.905900
492;28/11/2018;Abertura;4.899190
493;29/11/2018;Abertura;5.353574
494;30/11/2018;Abertura;5.368157
495;01/12/2018;Abertura;5.086695
496;02/12/2018;Abertura;5.273153
497;03/12/2018;Abertura;5.253589
498;04/12/2018;Abertura;5.111379
499;05/12/2018;Abertura;5.920864
500;06/12/2018;Abertura;6.009993
501;07/12/2018;Abertura;4.921514
502;08/12/2018;Abertura;4.532951
503;09/12/2018;Abertura;4.714436
504;10/12/2018;Abertura;4.852922
505;11/12/2018;Abertura;4.705228
506;12/12/2018;Abertura;4.935228
507;13/12/2018;Abertura;5.026953
508;14/12/2018;Abertura;4.653218
509;15/12/2018;Abertura;4.534580
510;16/12/2018;Abertura;4.570186
511;17/12/2018;Abertura;4.650204
512;18/12/2018;Abertura;5.113013
513;19/12/2018;Abertura;5.605103
514;20/12/2018;Abertura;5.466514
515;21/12/2018;Abertura;5.790804
516;22/12/2018;Abertura;5.562588
517;23/12/2018;Abertura;5.931412
518;24/12/2018;Abertura;6.063885
519;25/12/2018;Abertura;6.192375
520;26/12/2018;Abertura;5.552672
521;27/12/2018;Abertura;5.717212
522;28/12/2018;Abertura;5.289188
523;29/12/2018;Abertura;6.027940
524;30/12/2018;Abertura;5.842567
525;31/12/2018;Abertura;6.000591
526;01/01/2019;Abertura;6.191432
527;02/01/2019;Abertura;6.091465
528;03/01/2019;Abertura;6.171907
529;04/01/2019;Abertura;5.895052
530;05/01/2019;Abertura;6.055661
531;06/01/2019;Abertura;6.068153
532;07/01/2019;Abertura;6.429357
533;08/01/2019;Abertura;6.295865
534;09/01/2019;Abertura;6.659679
535;10/01/2019;Abertura;6.610938
536;11/01/2019;Abertura;5.965033
537;12/01/2019;Abertura;6.086733
538;13/01/2019;Abertura;5.974922
539;14/01/2019;Abertura;5.577669
540;15/01/2019;Abertura;6.163676
541;16/01/2019;Abertura;5.916178
542;17/01/2019;Abertura;6.171835
543;18/01/2019;Abertura;6.405715
544;19/01/2019;Abertura;6.570098
545;20/01/2019;Abertura;6.646824
546;21/01/2019;Abertura;6.505216
547;22/01/2019;Abertura;6.543233
548;23/01/2019;Abertura;6.530526
549;24/01/2019;Abertura;6.534355
550;25/01/2019;Abertura;6.514755
551;26/01/2019;Abertura;6.750314
552;27/01/2019;Abertura;7.003060
553;28/01/2019;Abertura;7.091497
554;29/01/2019;Abertura;6.220346
555;30/01/2019;Abertura;6.174735
556;31/01/2019;Abertura;6.173159
557;01/02/2019;Abertura;6.264142
558;02/02/2019;Abertura;6.554346
559;03/02/2019;Abertura;6.885941
560;04/02/2019;Abertura;6.765826
561;05/02/2019;Abertura;7.060620
562;06/02/2019;Abertura;7.863149
563;07/02/2019;Abertura;8.103447
564;08/02/2019;Abertura;7.780721
565;09/02/2019;Abertura;8.601719
566;10/02/2019;Abertura;8.856160
567;11/02/2019;Abertura;9.192381
568;12/02/2019;Abertura;9.533523
569;13/02/2019;Abertura;9.328230
570;14/02/2019;Abertura;8.929620
571;15/02/2019;Abertura;8.821605
572;16/02/2019;Abertura;9.317526
573;17/02/2019;Abertura;9.134310
574;18/02/2019;Abertura;9.215029
575;19/02/2019;Abertura;9.654717
576;20/02/2019;Abertura;10.522627
577;21/02/2019;Abertura;10.985795
578;22/02/2019;Abertura;10.447696
579;23/02/2019;Abertura;10.823094
580;24/02/2019;Abertura;10.797889
581;25/02/2019;Abertura;10.065574
582;26/02/2019;Abertura;9.822497
583;27/02/2019;Abertura;9.520861
584;28/02/2019;Abertura;9.914662
585;01/03/2019;Abertura;10.356931
586;02/03/2019;Abertura;11.384693
587;03/03/2019;Abertura;11.845305
588;04/03/2019;Abertura;11.538013
589;05/03/2019;Abertura;11.520388
590;06/03/2019;Abertura;13.750288
591;07/03/2019;Abertura;14.525312
592;08/03/2019;Abertura;15.226148
593;09/03/2019;Abertura;14.284603
594;10/03/2019;Abertura;14.566903
595;11/03/2019;Abertura;14.498401
596;12/03/2019;Abertura;14.495936
597;13/03/2019;Abertura;15.427578
598;14/03/2019;Abertura;15.119261
599;15/03/2019;Abertura;15.033138
600;16/03/2019;Abertura;15.052109
601;17/03/2019;Abertura;16.089241
602;18/03/2019;Abertura;15.754995
603;19/03/2019;Abertura;15.675785
604;20/03/2019;Abertura;15.692178
605;21/03/2019;Abertura;15.281807
606;22/03/2019;Abertura;14.495111
607;23/03/2019;Abertura;15.249810
608;24/03/2019;Abertura;15.241132
609;25/03/2019;Abertura;17.249006
610;26/03/2019;Abertura;16.758650
611;27/03/2019;Abertura;16.288694
612;28/03/2019;Abertura;16.777079
613;29/03/2019;Abertura;16.802631
614;30/03/2019;Abertura;16.492199
615;31/03/2019;Abertura;16.932213
616;01/04/2019;Abertura;17.410639
617;02/04/2019;Abertura;17.960625
618;03/04/2019;Abertura;19.799784
619;04/04/2019;Abertura;18.743467
620;05/04/2019;Abertura;19.139215
621;06/04/2019;Abertura;19.460411
622;07/04/2019;Abertura;19.106430
623;08/04/2019;Abertura;19.079069
624;09/04/2019;Abertura;18.113703
625;10/04/2019;Abertura;18.425514
626;11/04/2019;Abertura;18.278069
627;12/04/2019;Abertura;17.689150
628;13/04/2019;Abertura;18.436537
629;14/04/2019;Abertura;18.713379
630;15/04/2019;Abertura;19.492020
631;16/04/2019;Abertura;19.387169
632;17/04/2019;Abertura;19.825439
633;18/04/2019;Abertura;19.588575
634;19/04/2019;Abertura;22.026449
635;20/04/2019;Abertura;24.517479
636;21/04/2019;Abertura;24.991802
637;22/04/2019;Abertura;24.186974
638;23/04/2019;Abertura;23.909674
639;24/04/2019;Abertura;22.848101
640;25/04/2019;Abertura;23.102085
641;26/04/2019;Abertura;22.285395
642;27/04/2019;Abertura;22.867357
643;28/04/2019;Abertura;22.352484
644;29/04/2019;Abertura;22.904093
645;30/04/2019;Abertura;21.702774
646;01/05/2019;Abertura;22.134750
647;02/05/2019;Abertura;21.954395
648;03/05/2019;Abertura;23.582506
649;04/05/2019;Abertura;23.749628
650;05/05/2019;Abertura;22.893597
651;06/05/2019;Abertura;23.017311
652;07/05/2019;Abertura;22.185858
653;08/05/2019;Abertura;20.779163
654;09/05/2019;Abertura;20.752676
655;10/05/2019;Abertura;18.799280
656;11/05/2019;Abertura;19.598108
657;12/05/2019;Abertura;21.079224
658;13/05/2019;Abertura;20.830297
659;14/05/2019;Abertura;23.885628
660;15/05/2019;Abertura;23.646799
661;16/05/2019;Abertura;26.788618
662;17/05/2019;Abertura;26.318087
663;18/05/2019;Abertura;25.682571
664;19/05/2019;Abertura;28.371433
665;20/05/2019;Abertura;29.399864
666;21/05/2019;Abertura;29.309580
667;22/05/2019;Abertura;32.028797
668;23/05/2019;Abertura;31.364128
669;24/05/2019;Abertura;31.533712
670;25/05/2019;Abertura;33.841393
671;26/05/2019;Abertura;35.046131
672;27/05/2019;Abertura;34.059341
673;28/05/2019;Abertura;33.712990
674;29/05/2019;Abertura;33.346935
675;30/05/2019;Abertura;33.780003
676;31/05/2019;Abertura;32.291065
677;01/06/2019;Abertura;32.747639
678;02/06/2019;Abertura;33.013649
679;03/06/2019;Abertura;33.187714
680;04/06/2019;Abertura;31.376373
681;05/06/2019;Abertura;29.415113
682;06/06/2019;Abertura;30.992432
683;07/06/2019;Abertura;31.472219
684;08/06/2019;Abertura;31.606207
685;09/06/2019;Abertura;32.063076
686;10/06/2019;Abertura;30.546289
687;11/06/2019;Abertura;32.072163
688;12/06/2019;Abertura;32.289455
689;13/06/2019;Abertura;34.601311
690;14/06/2019;Abertura;35.130955
691;15/06/2019;Abertura;33.059006
692;16/06/2019;Abertura;32.825863
693;17/06/2019;Abertura;32.389389
694;18/06/2019;Abertura;33.927719
695;19/06/2019;Abertura;34.362247
696;20/06/2019;Abertura;35.303825
697;21/06/2019;Abertura;36.693123
698;22/06/2019;Abertura;38.812336
699;23/06/2019;Abertura;37.832153
700;24/06/2019;Abertura;37.134727
701;25/06/2019;Abertura;37.393047
702;26/06/2019;Abertura;36.008289
703;27/06/2019;Abertura;35.726513
704;28/06/2019;Abertura;33.865391
705;29/06/2019;Abertura;34.586788
706;30/06/2019;Abertura;35.398891
707;01/07/2019;Abertura;32.442482
708;02/07/2019;Abertura;32.924438
709;03/07/2019;Abertura;32.034126
710;04/07/2019;Abertura;32.691105
711;05/07/2019;Abertura;32.999283
712;06/07/2019;Abertura;32.711334
713;07/07/2019;Abertura;32.521633
714;08/07/2019;Abertura;33.263500
715;09/07/2019;Abertura;33.471279
716;10/07/2019;Abertura;32.703178
717;11/07/2019;Abertura;31.503983
718;12/07/2019;Abertura;29.653322
719;13/07/2019;Abertura;31.710497
720;14/07/2019;Abertura;31.546743
721;15/07/2019;Abertura;28.931217
722;16/07/2019;Abertura;28.377279
723;17/07/2019;Abertura;25.519220
724;18/07/2019;Abertura;27.257734
725;19/07/2019;Abertura;28.922812
726;20/07/2019;Abertura;29.085665
727;21/07/2019;Abertura;30.923164
728;22/07/2019;Abertura;30.537548
729;23/07/2019;Abertura;30.642389
730;24/07/2019;Abertura;29.575377
731;25/07/2019;Abertura;29.130066
732;26/07/2019;Abertura;28.993568
733;27/07/2019;Abertura;28.979189
734;28/07/2019;Abertura;27.899590
735;29/07/2019;Abertura;27.812122
736;30/07/2019;Abertura;27.224409
